MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	110,07324	Sec	05.07.2010 15:22:46
Datum : 	05.07.2010
Prüfer : 	Machura
Probenbezeichnung :  	TH-M7-Z11
Bemerkungen	Kraftgeregelt 3,9 kN/s
Bemerkung 	
Taster	
Länge in mm	299,8
Höhe in mm	Durchmesser: 98,6
Breite in mm	-
Masse in g	5408,6
zusätzlich MTS Aufnehmer	1944A, 1944B, 1281068
Messlänge MTS	100 mm
Bediener Information Ende

Datenerfassung						Zeit:	556,45996	Sec	05.07.2010 15:30:12
Laufzeit	Ch 1 Kraft	Ch 1 Weg	1944 A	1944 B	1281068
Sec	kN	mm	mm	mm	mm
205,58887	-62,244297	-0,21590814	-0,028914116	-0,02491641	-0,020561995
206,08887	-64,203651	-0,22018701	-0,029694367	-0,025514822	-0,021282429
206,58887	-66,165375	-0,22689775	-0,030382618	-0,026275072	-0,02184285
207,08887	-68,098755	-0,2307266	-0,031155005	-0,026889179	-0,022527328
207,58887	-70,054344	-0,2356261	-0,031868652	-0,027530886	-0,023309046
208,08887	-71,982063	-0,23872182	-0,032564078	-0,028192803	-0,024015119
208,58887	-73,942741	-0,2438359	-0,033257298	-0,028850723	-0,02474585
209,08887	-75,884315	-0,24762601	-0,033968672	-0,029481463	-0,025285827
209,58887	-77,811584	-0,2514787	-0,034682654	-0,030237839	-0,026167495
210,08887	-79,761932	-0,2571702	-0,035397213	-0,030845325	-0,026753543
210,58887	-81,749786	-0,26075318	-0,036070187	-0,031487994	-0,027430521
211,08887	-83,665092	-0,2670221	-0,036789689	-0,032192074	-0,02816595
211,58887	-85,631073	-0,26979148	-0,037445311	-0,032829374	-0,028752686
212,08887	-87,561081	-0,27485192	-0,038179185	-0,033500344	-0,029544225
212,58887	-89,51548	-0,27867258	-0,038886104	-0,034192398	-0,030215623
213,08887	-91,397484	-0,2821587	-0,039654605	-0,034794271	-0,030864185
213,58887	-93,419434	-0,28630719	-0,040298589	-0,035506763	-0,031555116
214,08887	-95,260475	-0,2907604	-0,041025918	-0,03613206	-0,032205805
214,58887	-97,23584	-0,29663667	-0,041671749	-0,036788475	-0,032974549
215,08887	-99,199188	-0,29996932	-0,04233364	-0,037551075	-0,033549301
215,58887	-101,16267	-0,30285195	-0,043070264	-0,038109936	-0,034258433
216,08887	-103,12422	-0,30849501	-0,043750055	-0,038786292	-0,034958594
216,58887	-105,07943	-0,31136647	-0,04452556	-0,039466593	-0,035662465
217,08887	-107,07603	-0,31748861	-0,045177963	-0,040139746	-0,036355011
217,58887	-108,98307	-0,31861663	-0,045856003	-0,040809311	-0,036901094
218,08887	-110,98563	-0,32419264	-0,046584941	-0,041495033	-0,037748024
218,58887	-112,94998	-0,32693222	-0,047275789	-0,042146437	-0,038365483
219,08887	-114,83971	-0,33171251	-0,047955275	-0,042793963	-0,039081417
219,58887	-116,81585	-0,33731386	-0,048731506	-0,043434121	-0,039752342
220,08887	-118,80287	-0,34155101	-0,049397651	-0,044104695	-0,04041253
220,58887	-120,73714	-0,3441602	-0,050085168	-0,044809185	-0,041180566
221,08887	-122,72366	-0,34882501	-0,050759424	-0,045464251	-0,041826561
221,58887	-124,61131	-0,35475418	-0,051358249	-0,046048325	-0,04242567
222,08887	-126,56268	-0,35783723	-0,052158419	-0,046776455	-0,043037601
222,58887	-128,49387	-0,35932213	-0,052784439	-0,047510806	-0,043846786
223,08887	-130,46049	-0,36534891	-0,053480286	-0,048201848	-0,04458753
223,58887	-132,4261	-0,36816373	-0,054268539	-0,048848305	-0,045087039
224,08887	-134,38129	-0,37084073	-0,054995067	-0,049497899	-0,045910262
224,58887	-136,36163	-0,37502497	-0,055642594	-0,050190914	-0,046529017
225,08887	-135,94969	-0,37489682	-0,05569981	-0,050210826	-0,046415515
225,58887	-133,91769	-0,37179962	-0,055083681	-0,049620468	-0,045899592
226,08887	-131,96603	-0,36858469	-0,054419734	-0,049054172	-0,04529158
226,58887	-129,93088	-0,36433935	-0,053906742	-0,048457578	-0,044762388
227,08887	-128,03304	-0,36296472	-0,053283751	-0,047843743	-0,044181183
227,58887	-126,04005	-0,35920739	-0,052736469	-0,047364023	-0,043717854
228,08887	-124,07447	-0,3570497	-0,052170768	-0,046768114	-0,042973369
228,58887	-122,08913	-0,35322756	-0,051543836	-0,046166703	-0,042391755
229,08887	-120,13114	-0,34979656	-0,050902251	-0,045542073	-0,041800328
229,58887	-118,33064	-0,34416243	-0,050239723	-0,044946205	-0,041317776
230,08887	-116,22726	-0,3404066	-0,049622193	-0,044328287	-0,040680245
230,58887	-114,28204	-0,33915862	-0,048972175	-0,043769427	-0,040025912
231,08887	-112,31082	-0,33309758	-0,048335351	-0,043118551	-0,039368331
231,58887	-110,48353	-0,33144206	-0,047848154	-0,042543609	-0,038876742
232,08887	-108,5563	-0,3256768	-0,047135111	-0,042019695	-0,03820201
232,58887	-106,57441	-0,32388568	-0,046538658	-0,041416775	-0,037633173
233,08887	-104,46972	-0,31808466	-0,045849469	-0,040737048	-0,037031032
233,58887	-102,56664	-0,3146559	-0,045267053	-0,040092107	-0,036310703
234,08887	-100,6366	-0,31245127	-0,044542715	-0,039525602	-0,035728663
234,58887	-98,690331	-0,30945987	-0,043966666	-0,038875468	-0,035147719
235,08887	-96,849449	-0,30570403	-0,04337528	-0,03826943	-0,034570128
235,58887	-94,87088	-0,30093044	-0,042659789	-0,037661038	-0,033849522
236,08887	-92,90876	-0,29559731	-0,041944627	-0,037082803	-0,033193566
236,58887	-90,946274	-0,29243529	-0,041270565	-0,036411535	-0,032555223
237,08887	-88,977638	-0,29043332	-0,040583067	-0,035776515	-0,031983666
237,58887	-87,046516	-0,28359815	-0,039971791	-0,035144527	-0,031395324
238,08887	-84,925804	-0,28060898	-0,03923513	-0,03447156	-0,030618465
238,58887	-83,006447	-0,27475953	-0,038536187	-0,033934582	-0,030079043
239,08887	-81,071724	-0,2716735	-0,037886497	-0,0333388	-0,029440129
239,58887	-79,134491	-0,26874393	-0,037210267	-0,032618765	-0,028746052
240,08887	-77,152161	-0,26507303	-0,036537562	-0,031998985	-0,028032741
240,58887	-75,220047	-0,26058778	-0,035869267	-0,031309847	-0,027294243
241,08887	-73,395027	-0,25554001	-0,035267744	-0,030725926	-0,026805075
241,58887	-71,442223	-0,25152415	-0,034559872	-0,030122813	-0,026079705
242,08887	-69,469269	-0,24644062	-0,033818223	-0,029411353	-0,02533179
242,58887	-67,530571	-0,24242476	-0,033158209	-0,028795533	-0,024695436
243,08887	-65,546799	-0,23989305	-0,032548085	-0,028121069	-0,023887781
243,58887	-63,59565	-0,23410693	-0,031704236	-0,027483746	-0,023396546
244,08887	-61,647614	-0,22888556	-0,031123608	-0,026825283	-0,022661367
244,58887	-59,685654	-0,22327006	-0,030391712	-0,02619122	-0,021903435
245,08887	-57,748936	-0,21899045	-0,029711552	-0,025607198	-0,021148419
245,58887	-55,787674	-0,21374375	-0,028888542	-0,024850033	-0,020408245
246,08887	-53,797539	-0,21118522	-0,028125342	-0,024191521	-0,019712998
246,58887	-51,875431	-0,20460039	-0,027402673	-0,023650412	-0,019081501
247,08887	-49,935551	-0,20120665	-0,026680827	-0,022934929	-0,018281436
247,58887	-47,961731	-0,19418299	-0,025903743	-0,022234973	-0,017651128
248,08887	-46,001419	-0,19012243	-0,025124004	-0,021527816	-0,016981972
248,58887	-44,06575	-0,18609986	-0,024315225	-0,020887509	-0,01626006
249,08887	-42,128708	-0,17828494	-0,023537444	-0,020232987	-0,015483314
249,58887	-40,169064	-0,17306954	-0,022673355	-0,019546241	-0,014983485
250,08887	-38,223835	-0,16959086	-0,021848883	-0,018892232	-0,01427654
250,58887	-36,28529	-0,1614958	-0,020989126	-0,018198222	-0,013548439
251,08887	-34,349266	-0,15821308	-0,020172974	-0,017459497	-0,012853386
251,58887	-32,397556	-0,14988482	-0,019322287	-0,016713969	-0,012201501
252,08887	-30,451557	-0,1450628	-0,018435117	-0,016036965	-0,011625076
252,58887	-28,502314	-0,13999566	-0,01744638	-0,015326806	-0,010842578
253,08887	-26,548235	-0,13351962	-0,016655333	-0,014662941	-0,010279546
253,58887	-24,615864	-0,12773275	-0,015773587	-0,013978968	-0,0094454326
254,08887	-22,650408	-0,12130365	-0,014802182	-0,013269656	-0,0087985788
254,58887	-20,708355	-0,11487007	-0,013860842	-0,012454127	-0,0082028192
255,08887	-18,765156	-0,10822117	-0,012898177	-0,01170007	-0,0076239239
255,58887	-16,789375	-0,101877	-0,01189531	-0,011029891	-0,0068993401
256,08887	-14,861739	-0,095447153	-0,011013927	-0,010318284	-0,0061636623
256,58887	-12,907686	-0,085227937	-0,0098965429	-0,0095815891	-0,0056554042
257,08887	-10,957714	-0,07686168	-0,008875303	-0,0088048084	-0,0050691944
257,58887	-9,0031891	-0,070039183	-0,0079755075	-0,0079826573	-0,0045198686
258,08887	-7,3438382	-0,061650574	-0,0070495564	-0,0071355281	-0,0041244198
258,58887	-5,2220783	-0,051757693	-0,0060306652	-0,0060808761	-0,0035711527
259,08887	-3,1882088	-0,03785342	-0,0049980446	-0,0050944733	-0,0032070689
259,58887	-1,7404892	-0,028339028	-0,0043390417	-0,0041924827	-0,0028137825
260,08887	-1,7188789	-0,027126819	-0,0042259484	-0,0040295273	-0,0027101263
260,58887	-1,7704415	-0,028203428	-0,0042929701	-0,0040097507	-0,0027048886
261,08887	-1,8088455	-0,026191026	-0,0041790796	-0,0040026475	-0,0026547797
261,58887	-1,8648189	-0,026713312	-0,0041876086	-0,0040370682	-0,0027723778
262,08887	-1,8819069	-0,026790053	-0,0042074663	-0,0040629525	-0,0026603639
262,58887	-1,9128202	-0,027641654	-0,0041824006	-0,0040723672	-0,0025429558
263,08887	-1,9594944	-0,027702004	-0,0040964563	-0,0040400662	-0,0027286988
263,58887	-1,9372246	-0,026582181	-0,0041098152	-0,0040289881	-0,0027038548
264,08887	-1,9791993	-0,026673824	-0,0041184952	-0,0040479982	-0,0026624184
