MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	39,078125	s	26.03.2024 09:56:20
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M04_Z03
Protokoll Seite	-
Durchmesser [mm]:	99
Höhe [mm]:	298,9
Masse [g]:	5382
Bediener Information Ende

Datenerfassung						Zeit:	140,125	s	26.03.2024 09:58:01
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
0,0028942944	-10,349712
-2,160531	-326,59811

Datenerfassung						Zeit:	140,12988	s	26.03.2024 09:58:01
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
88,202148	0	-132,05777	-0,19318968	45377	0,39615974
88,327148	0	-132,42062	-0,19334334	45377	0,3961612
88,452148	0	-131,20454	-0,1933881	45377	0,39616263
88,577148	0	-132,13153	-0,19506352	45377	0,39616409
88,702148	0	-134,03844	-0,19610187	45377	0,39616552
88,827148	0	-134,29131	-0,19606458	45377	0,39616698
88,952148	0	-133,18698	-0,19712831	45377	0,39616844
89,077148	0	-133,92102	-0,19806522	45377	0,39616987
89,202148	0	-136,0042	-0,19916476	45377	0,39617133
89,327148	0	-136,1474	-0,20064473	45377	0,39617276
89,452148	0	-135,18925	-0,20011659	45377	0,39617422
89,577148	0	-135,83582	-0,20159209	45377	0,39617565
89,702148	0	-137,66628	-0,2012952	45377	0,39617711
89,827148	0	-138,21866	-0,2030825	45377	0,39617854
89,952148	0	-137,38315	-0,20501451	45377	0,39618
90,077148	0	-137,84344	-0,20567693	45377	0,39618143
90,202148	0	-139,61058	-0,20654073	45377	0,39618289
90,327148	0	-139,99414	-0,20675407	45377	0,39618436
90,452148	0	-139,12524	-0,20796102	45377	0,39618579
90,577148	0	-139,45978	-0,20798787	45377	0,39618725
90,702148	0	-141,3564	-0,20946039	45377	0,39618868
90,827148	0	-142,16821	-0,20991841	45377	0,39619014
90,952148	0	-141,58647	-0,21061811	45377	0,39619157
91,077148	0	-141,61583	-0,21281271	45377	0,39619303
91,202148	0	-143,39861	-0,21271871	45377	0,39619446
91,327148	0	-144,32069	-0,2134393	45377	0,39619592
91,452148	0	-143,45657	-0,21440606	45377	0,39619735
91,577148	0	-143,5184	-0,2148044	45377	0,39619881
91,702148	0	-145,55034	-0,2154832	45377	0,39620027
91,827148	0	-146,24741	-0,21748684	45377	0,3962017
91,952148	0	-145,56001	-0,21824622	45377	0,39620316
92,077148	0	-145,54944	-0,21910107	45377	0,39620459
92,202148	0	-147,26755	-0,22035129	45377	0,39620605
92,327148	0	-148,14716	-0,22074963	45377	0,39620748
92,452148	0	-147,33028	-0,22177756	45377	0,39620894
92,577148	0	-147,71115	-0,22316651	45377	0,39621037
92,702148	0	-149,12259	-0,22454056	45377	0,39621183
92,827148	0	-149,81966	-0,22432573	45377	0,39621326
92,952148	0	-149,56216	-0,22489116	45377	0,39621472
93,077148	0	-149,59004	-0,22644125	45377	0,39621618
93,202148	0	-150,93591	-0,22731997	45377	0,39621761
93,327148	0	-151,8273	-0,22842996	45377	0,39621907
93,452148	0	-151,5619	-0,22824645	45377	0,39622051
93,577148	0	-151,75771	-0,229067	45377	0,39622197
93,702148	0	-152,97618	-0,2301725	45377	0,3962234
93,827148	0	-153,78947	-0,23179719	45377	0,39622486
93,952148	0	-153,28656	-0,23166589	45377	0,39622629
94,077148	0	-153,14203	-0,23288031	45377	0,39622775
94,202148	0	-154,73079	-0,23355614	45377	0,39622918
94,327148	0	-155,49045	-0,23459451	45377	0,39623064
94,452148	0	-155,32996	-0,23539566	45377	0,3962321
