MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information			Zylinder Druckfestigkeit (100mm)			Zeit:	75,904297	s	26.03.2024 10:09:09
Datum	26.03.2024
Prüfer:	Glagow/Bindnagel
Probebezeichnung	20240227_7188_M03_Z02
Protokoll Seite	-
Durchmesser [mm]:	98,7
Höhe [mm]:	298,9
Masse [g]:	5375
Bediener Information Ende

Datenerfassung						Zeit:	184,53027	s	26.03.2024 10:10:58
Ch 1 Weg	Ch 1 Prüfkraft
mm	kN
1,9584229	2,2559254
-0,8390649	-365,94833

Datenerfassung						Zeit:	184,53613	s	26.03.2024 10:10:58
Laufzeit	Ch 1 Kraft dP Sollwert	Ch 1 Prüfkraft	Ch 1 Weg	Datum	Tageszeit
s	kN	kN	mm	d	d
125,09961	0	-144,35362	-0,22531188	45377	0,4050706
125,22461	0	-146,26976	-0,2263741	45377	0,40507203
125,34961	0	-146,5432	-0,22745574	45377	0,40507349
125,47461	0	-145,19374	-0,22880889	45377	0,40507492
125,59961	0	-146,25531	-0,22859854	45377	0,40507638
125,72461	0	-148,45442	-0,23009193	45377	0,40507784
125,84961	0	-148,32269	-0,22966823	45377	0,40507928
125,97461	0	-147,25041	-0,22995467	45377	0,40508074
126,09961	0	-148,51552	-0,23177481	45377	0,40508217
126,22461	0	-150,42912	-0,23227459	45377	0,40508363
126,34961	0	-150,38159	-0,23335175	45377	0,40508506
126,47461	0	-148,93468	-0,23360835	45377	0,40508652
126,59961	0	-150,36221	-0,23457064	45377	0,40508795
126,72461	0	-152,26434	-0,23493466	45377	0,40508941
126,84961	0	-152,16675	-0,23585814	45377	0,40509084
126,97461	0	-150,74831	-0,23625797	45377	0,4050923
127,09961	0	-152,27	-0,23891059	45377	0,40509376
127,22461	0	-154,34589	-0,2392761	45377	0,40509519
127,34961	0	-154,0285	-0,24082917	45377	0,40509665
127,47461	0	-152,78738	-0,24064566	45377	0,40509808
127,59961	0	-153,94341	-0,24123497	45377	0,40509954
127,72461	0	-156,01794	-0,24181084	45377	0,40510097
127,84961	0	-156,09544	-0,24272837	45377	0,40510243
127,97461	0	-155,01868	-0,24290739	45377	0,40510386
128,09961	0	-156,14967	-0,24442019	45377	0,40510532
128,22461	0	-158,34268	-0,24558088	45377	0,40510675
128,34961	0	-158,09055	-0,24598818	45377	0,40510821
128,47461	0	-156,96536	-0,24712799	45377	0,40510967
128,59961	0	-158,07625	-0,24856469	45377	0,4051111
128,72461	0	-159,83652	-0,24891379	45377	0,40511256
128,84961	0	-160,25285	-0,24925843	45377	0,405114
128,97461	0	-158,75739	-0,24905106	45377	0,40511546
129,09961	0	-159,62552	-0,25050864	45377	0,40511689
129,22461	0	-162,18733	-0,2514008	45377	0,40511835
129,34961	0	-162,26064	-0,25235713	45377	0,40511978
129,47461	0	-160,7653	-0,25342831	45377	0,40512124
129,59961	0	-161,54509	-0,25429213	45377	0,40512267
129,72461	0	-163,88428	-0,25470835	45377	0,40512413
129,84961	0	-164,33101	-0,25466958	45377	0,40512559
129,97461	0	-162,69547	-0,25587502	45377	0,40512702
130,09961	0	-163,36005	-0,25686714	45377	0,40512848
130,22461	0	-165,94734	-0,25775185	45377	0,40512991
130,34961	0	-166,04688	-0,25891852	45377	0,40513137
130,47461	0	-164,98695	-0,25974354	45377	0,4051328
130,59961	0	-165,40225	-0,26082963	45377	0,40513426
130,72461	0	-167,80969	-0,26165766	45377	0,40513569
130,84961	0	-167,91116	-0,26068345	45377	0,40513715
130,97461	0	-166,65648	-0,26211864	45377	0,40513858
131,09961	0	-167,58408	-0,26293769	45377	0,40514004
131,22461	0	-169,68008	-0,26425505	45377	0,4051415
131,34961	0	-169,86932	-0,26373139	45377	0,40514293
131,47461	0	-168,68707	-0,26553363	45377	0,40514439
131,59961	0	-169,50023	-0,26711503	45377	0,40514582
131,72461	0	-171,74956	-0,26717621	45377	0,40514728
131,84961	0	-171,68324	-0,26792067	45377	0,40514871
131,97461	0	-170,79126	-0,26938123	45377	0,40515018
132,09961	0	-172,04773	-0,27051657	45377	0,40515161
132,22461	0	-173,71635	-0,27015853	45377	0,40515307
132,34961	0	-173,39166	-0,27090299	45377	0,4051545
132,47461	0	-172,6907	-0,27164894	45377	0,40515596
132,59961	0	-174,04016	-0,27211291	45377	0,40515742
132,72461	0	-175,66081	-0,27331987	45377	0,40515885
132,84961	0	-175,19783	-0,27442983	45377	0,40516031
132,97461	0	-174,81874	-0,27545181	45377	0,40516174
133,09961	0	-176,05629	-0,27515492	45377	0,4051632
133,22461	0	-177,29994	-0,27702874	45377	0,40516463
133,34961	0	-176,7991	-0,2779209	45377	0,40516609
133,47461	0	-176,4473	-0,2770884	45377	0,40516752
133,59961	0	-178,26106	-0,27879217	45377	0,40516898
133,72461	0	-179,23337	-0,28031987	45377	0,40517041
133,84961	0	-178,98242	-0,28011698	45377	0,40517187
133,97461	0	-178,71867	-0,28140301	45377	0,40517333
134,09961	0	-180,25394	-0,28177598	45377	0,40517476
134,22461	0	-181,12984	-0,28350061	45377	0,40517622
134,34961	0	-180,79605	-0,28303665	45377	0,40517765
134,47461	0	-180,60054	-0,28441218	45377	0,40517911
134,59961	0	-182,22104	-0,28509545	45377	0,40518054
134,72461	0	-183,35413	-0,28650233	45377	0,405182
134,84961	0	-182,66988	-0,287669	45377	0,40518343
134,97461	0	-182,73827	-0,28869542	45377	0,40518489
135,09961	0	-184,50406	-0,28994265	45377	0,40518633
135,22461	0	-185,3555	-0,29064086	45377	0,40518779
135,34961	0	-184,51479	-0,28984869	45377	0,40518925
135,47461	0	-184,7699	-0,2913391	45377	0,40519068
135,59961	0	-186,21574	-0,29198956	45377	0,40519214
135,72461	0	-187,114	-0,29287127	45377	0,40519357
135,84961	0	-186,49171	-0,29358888	45377	0,40519503
135,97461	0	-186,56772	-0,2952449	45377	0,40519646
136,09961	0	-188,26854	-0,29545972	45377	0,40519792
136,22461	0	-189,26408	-0,29660103	45377	0,40519935
136,34961	0	-188,4852	-0,29785573	45377	0,40520081
136,47461	0	-188,55211	-0,29711425	45377	0,40520224
136,59961	0	-190,53351	-0,3003487	45377	0,4052037
136,72461	0	-191,23819	-0,30043972	45377	0,40520516
136,84961	0	-190,19302	-0,30077687	45377	0,40520659
136,97461	0	-190,29584	-0,30110359	45377	0,40520805
137,09961	0	-192,48332	-0,30246422	45377	0,40520948
137,22461	0	-193,28069	-0,30335191	45377	0,40521094
137,34961	0	-192,05745	-0,30396208	45377	0,40521237
137,47461	0	-192,10201	-0,30543759	45377	0,40521383
137,59961	0	-194,32378	-0,30649087	45377	0,40521526
137,72461	0	-194,88808	-0,30667436	45377	0,40521672
137,84961	0	-193,98671	-0,30687729	45377	0,40521815
137,97461	0	-194,50645	-0,30924344	45377	0,40521961
138,09961	0	-196,50679	-0,30936277	45377	0,40522107
138,22461	0	-196,83253	-0,31030416	45377	0,40522251
138,34961	0	-195,74117	-0,31106207	45377	0,40522397
138,47461	0	-196,56461	-0,3120124	45377	0,4052254
138,59961	0	-198,2699	-0,31261364	45377	0,40522686
138,72461	0	-198,53484	-0,31393397	45377	0,40522829
138,84961	0	-197,59055	-0,31475303	45377	0,40522975
138,97461	0	-198,46138	-0,31526476	45377	0,40523118
139,09961	0	-200,29004	-0,31724602	45377	0,40523264
139,22461	0	-200,74721	-0,31708786	45377	0,40523407
139,34961	0	-199,28973	-0,31782189	45377	0,40523553
139,47461	0	-200,45932	-0,3186678	45377	0,40523699
139,59961	0	-202,37085	-0,31946447	45377	0,40523842
139,72461	0	-202,29916	-0,31949431	45377	0,40523988
139,84961	0	-201,55276	-0,32031336	45377	0,40524131
139,97461	0	-202,44534	-0,32198131	45377	0,40524277
140,09961	0	-204,44612	-0,32240352	45377	0,4052442
140,22461	0	-204,44762	-0,3233121	45377	0,40524566
140,34961	0	-203,4482	-0,32479951	45377	0,40524709
140,47461	0	-204,48189	-0,32509044	45377	0,40524855
140,59961	0	-206,41174	-0,32625264	45377	0,40524998
140,72461	0	-206,13309	-0,32705677	45377	0,40525144
140,84961	0	-205,1806	-0,32835323	45377	0,4052529
140,97461	0	-206,7187	-0,32830101	45377	0,40525433
141,09961	0	-208,65541	-0,32879037	45377	0,40525579
141,22461	0	-208,12299	-0,33001074	45377	0,40525723
141,34961	0	-207,04817	-0,33139375	45377	0,40525869
141,47461	0	-208,12611	-0,33100286	45377	0,40526012
141,59961	0	-210,10663	-0,33286625	45377	0,40526158
141,72461	0	-210,03586	-0,33327204	45377	0,40526301
141,84961	0	-208,93495	-0,33474752	45377	0,40526447
141,97461	0	-210,32747	-0,3355636	45377	0,4052659
142,09961	0	-212,27937	-0,3366527	45377	0,40526736
142,22461	0	-212,05525	-0,33629316	45377	0,40526882
142,34961	0	-211,08176	-0,33748218	45377	0,40527025
142,47461	0	-212,32497	-0,33775222	45377	0,40527171
142,59961	0	-214,10223	-0,34003335	45377	0,40527314
142,72461	0	-214,00388	-0,33951715	45377	0,4052746
142,84961	0	-212,77364	-0,34119108	45377	0,40527603
142,97461	0	-213,97273	-0,34248456	45377	0,40527749
143,09961	0	-216,006	-0,34242189	45377	0,40527892
143,22461	0	-215,73897	-0,34375864	45377	0,40528038
143,34961	0	-214,75102	-0,34496558	45377	0,40528181
143,47461	0	-216,07275	-0,3466962	45377	0,40528327
