MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	20,342773	s	30.06.2023 08:08:27
Datum	30.6.2023
Prüfer	Mac, Sc
Probe 	Pittrich TP2_CEM I_420_oF 30.5.23 Druck E-Modul 5
Masse	5381,2
Länge	300,0
Durchmesser	99,0
Bediener Information Ende

Datenerfassung						Zeit:	469,87109	s	30.06.2023 08:15:57
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45107	94,351563	-3,9000001	-3,9401464	0,5664587	0,56148648	0,71226197	0,58436859
45107	94,851563	-3,9000001	-3,9111636	0,56591481	0,5615046	0,71230686	0,58443445
45107	95,351563	-3,9000001	-3,9357319	0,56666136	0,46992058	0,71236259	0,58430469
45107	95,851563	-3,9000001	-3,9172509	0,56637377	0,72773111	0,71230251	0,58480543
45107	96,351563	-3,9000001	-3,9527564	0,56618005	0,9677009	0,71234775	0,58399898
45107	96,851563	-3,9000001	-3,9471555	0,56623518	0,94475538	0,71235317	0,58470976
45107	97,351563	-3,9000001	-3,9172583	0,56637675	0,86461735	0,71227485	0,58400494
45107	97,851563	-3,9000001	-3,9066784	0,56652874	0,62505835	0,7123248	0,58468932
45107	98,351563	-3,9000001	-3,9129219	0,56593269	0,73404723	0,71236968	0,58407557
45107	98,851563	-3,9000001	-3,9488077	0,56742579	1,4667482	0,71230602	0,58459818
45107	99,351563	-3,9000001	-3,8969908	0,56619644	1,1259295	0,71234506	0,5840748
45107	99,851563	-3,9000001	-3,9290376	0,56637824	1,0211154	0,71240145	0,58460593
45107	100,35156	-3,9000001	-3,9549544	0,56664646	1,1369308	0,7123242	0,58406258
45107	100,85156	-3,9000001	-3,8921237	0,56643635	1,2046052	0,71233809	0,58463478
45107	101,35156	-3,9000001	-3,9256942	0,56704283	1,2051141	0,71239197	0,58414865
45107	101,85156	-3,9000001	-3,9423871	0,56682676	-0,046494216	0,7123239	0,58452952
45107	102,35156	-3,9000001	-3,9201751	0,56659132	-0,69854039	0,71222997	0,58419818
45107	102,85156	-3,9000001	-3,9133635	0,5664885	-0,69600755	0,71236259	0,58448023
45107	103,35156	-3,9000001	-3,9248207	0,56736469	-0,69372278	0,71237338	0,5842272
45107	103,85156	-3,9000001	-3,9190929	0,56671053	0,090573594	0,71234363	0,58450431
45107	104,35156	-3,9000001	-3,9164033	0,56632459	0,94854957	0,7123127	0,58422768
45107	104,85156	-3,9000001	-3,9153025	0,5663529	0,96133173	0,71230835	0,58434337
45107	105,35156	-3,9000001	-3,9226766	0,56729019	1,5762246	0,71230966	0,58439451
45107	105,85156	-3,9000001	-3,9315169	0,56658089	1,6642597	0,71233362	0,58440608
45107	106,35156	-3,9000001	-3,9108582	0,56663603	1,3732342	0,71237248	0,58438677
45107	106,85156	-3,9000001	-3,911212	0,56731105	1,6969227	0,71230084	0,58438259
45107	107,35156	-3,9000001	-3,9396267	0,56631267	1,6970981	0,71231973	0,58432674
45107	107,85156	-3,9000001	-3,9003267	0,56663901	1,7009668	0,71229821	0,58447361
45107	108,35156	-3,9000001	-3,9427168	0,56798905	3,5101335	0,71232653	0,58433044
45107	108,85156	-3,9000001	-3,9162095	0,56649297	0,010149568	0,71237493	0,58432311
45107	109,35156	-3,9000001	-3,9101429	0,56679398	1,7507921	0,71232855	0,58440822
45107	109,85156	-3,9000001	-3,9050169	0,56641102	1,2680267	0,71234518	0,58432692
45107	110,35156	-3,9000001	-3,9111469	0,56703836	1,8134339	0,71229583	0,58445889
45107	110,85156	-3,9000001	-3,9055274	0,56674927	1,2694991	0,71230656	0,58439761
45107	111,35156	-3,9000001	-3,8965364	0,56716949	1,2734178	0,71231866	0,58450562
45107	111,85156	-3,9000001	-3,9083381	0,56638718	1,2733307	0,71230948	0,58440351
45107	112,35156	-3,9000001	-3,8937218	0,56711286	1,2733772	1,2186254	3,0980444
45107	112,85156	-3,9000001	-3,9213114	0,56605786	1,2733104	0,68348998	0,73617911
45107	113,35156	-3,9000001	-3,9263704	0,56663901	1,273393	0,68437392	0,53359419
45107	113,85156	-3,9000001	-3,8963835	0,5667612	1,2734034	0,68509048	0,55859298
45107	114,35156	-3,9000001	-3,9246864	0,56706816	1,2732539	0,6856479	0,95371765
45107	114,85156	-3,9000001	-3,9231386	0,56640953	1,2732891	0,68618762	1,4032724
45107	115,35156	-3,9000001	-3,9085894	0,56705028	1,2733384	0,68661034	1,2226378
45107	115,85156	-3,9000001	-3,9052777	0,56620538	1,2733175	0,68693715	1,0175773
45107	116,35156	-3,9000001	-3,9121807	0,56658387	1,2733674	0,68723768	0,057796657
45107	116,85156	-3,9000001	-3,9091892	0,56687742	1,2734792	0,6874221	0,78528374
45107	117,35156	-3,9000001	-3,8826392	0,56758672	1,2734237	0,68767732	-2,2742014
45107	117,85156	-3,9000001	-3,8954058	0,56737661	1,2733241	0,6878652	1,1076002
45107	118,35156	-3,9000001	-3,914114	0,56652278	1,2733569	0,68813503	0,64880615
45107	118,85156	-3,9000001	-3,8965995	0,56716204	1,2734027	0,68829435	0,89930081
45107	119,35156	-3,9000001	-3,9109867	0,56709647	1,2734179	0,68866962	-2,1704919
45107	119,85156	-3,9000001	-3,9220994	0,56658983	1,2733521	0,68883044	-2,7821326
45107	120,35156	-3,9000001	-3,9040334	0,56692958	1,2734588	0,68906772	-1,6863441
45107	120,85156	-3,9000001	-3,8822646	0,56633353	1,273386	0,68930405	-1,9044595
45107	121,35156	-3,9000001	-3,9152484	0,5668968	1,2733663	0,68939686	-1,9110099
45107	121,85156	-3,9000001	-3,936177	0,56692958	1,273361	0,68966073	-1,9303828
45107	122,35156	-3,9000001	-3,8952119	0,56710243	1,2733699	0,68979347	-1,9385922
45107	122,85156	-3,9000001	-3,8951561	0,56727529	1,2734232	0,6899001	-1,9424713
45107	123,35156	-3,9000001	-3,8974285	0,56781769	1,2733901	0,69005108	-1,9596889
45107	123,85156	-3,9000001	-3,9207191	0,56803077	1,2733891	0,69023967	3,3520539
45107	124,35156	-3,9000001	-3,9207637	0,5673945	1,2733936	0,69030422	3,3520539
45107	124,85156	-3,9000001	-3,8822889	0,56712478	1,2734469	0,69045925	3,3520539
45107	125,35156	-3,9000001	-3,9096959	0,56735277	1,2734362	0,69054794	3,3520539
45107	125,85156	-3,9000001	-3,9161985	0,56648999	1,2734377	0,69075716	3,3520539
45107	126,35156	-3,9000001	-3,8938355	0,5672425	1,2734551	0,69089454	3,3520539
45107	126,85156	-3,9000001	-3,9197485	0,56692958	1,2734746	0,69105494	3,3520539
45107	127,35156	-3,9000001	-3,901979	0,56722462	1,2734644	0,69107997	3,3520539
45107	127,85156	-3,9000001	-3,9146283	0,56709498	1,2734571	0,69124371	3,3520539
45107	128,35156	-3,9000001	-3,904881	0,56734979	1,2735398	0,69137192	3,3520539
45107	128,85156	-3,9000001	-3,8835313	0,567469	1,2735187	0,69157118	-1,0227693
45107	129,35156	-3,9000001	-3,9159319	0,56631714	1,273515	0,69160926	-3,1586795
45107	129,85156	-3,9000001	-3,917491	0,56671947	1,2735217	0,69173795	-1,9533672
45107	130,35156	-3,9000001	-3,8876181	0,56727082	1,2735163	0,6918897	-0,58268917
