MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Datenerfassung						Zeit:	265,93262	s	18.07.2023 10:59:13
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1470533	1470534	1281068
d	s	kN	kN	mm	mm	mm	mm
45125	254,07617	-118,4	-118,4764	-0,32337606	-0,041585386	-0,049592212	-0,048660748
45125	254,27637	-118,4	-118,43235	-0,32325387	-0,041508734	-0,04959406	-0,048674319
45125	254,47656	-118,4	-118,46584	-0,32358915	-0,041555643	-0,049631611	-0,048633546
45125	254,67676	-118,4	-118,41194	-0,32313317	-0,041496754	-0,049610421	-0,048650354
45125	254,87695	-118,4	-118,46441	-0,32324195	-0,041508347	-0,049700931	-0,048630193
45125	255,07715	-118,4	-118,40245	-0,32311827	-0,041514516	-0,049686387	-0,048670914
45125	255,27734	-118,4	-118,49334	-0,3232941	-0,041571587	-0,049684867	-0,048661873
45125	255,47754	-118,4	-118,41507	-0,32361895	-0,041524947	-0,049684957	-0,048717123
45125	255,67773	-118,4	-118,455	-0,32331347	-0,041591913	-0,049665168	-0,048640218
45125	255,87793	-118,4	-118,40479	-0,32327175	-0,041539252	-0,049629107	-0,048596989
45125	256,07813	-118,4	-118,44411	-0,32357574	-0,041520715	-0,049700722	-0,048635911
45125	256,27832	-118,4	-118,43844	-0,32371581	-0,041568816	-0,049718663	-0,048642166
45125	256,47852	-118,4	-118,40282	-0,32339394	-0,041591436	-0,049691096	-0,048643265
45125	256,67871	-118,4	-118,45596	-0,32377541	-0,041588247	-0,049775138	-0,04866118
45125	256,87891	-118,4	-118,42571	-0,32343417	-0,041487247	-0,04974018	-0,048674326
45125	257,0791	-118,4	-118,46438	-0,32450408	-0,041632593	-0,049663678	-0,048672736
45125	257,2793	-118,4	-118,41946	-0,32385886	-0,041579694	-0,04969506	-0,048614755
45125	257,47949	-118,4	-118,43158	-0,3235057	-0,041573733	-0,049749121	-0,048719294
45125	257,67969	-118,4	-118,42735	-0,32379329	-0,041634083	-0,049730256	-0,048687905
45125	257,87988	-118,4	-118,44006	-0,32418668	-0,041581988	-0,049754068	-0,048656147
45125	258,08008	-118,4	-118,39282	-0,32426566	-0,041595131	-0,049730137	-0,04869448
45125	258,28027	-118,4	-118,47862	-0,32453835	-0,041694641	-0,049781457	-0,048642389
45125	258,48047	-118,4	-118,39757	-0,32432526	-0,041620433	-0,049780503	-0,048621543
45125	258,68066	-118,4	-118,42339	-0,32368749	-0,041626424	-0,049792573	-0,048726719
45125	258,88086	-118,4	-118,47116	-0,32353699	-0,041650951	-0,049762204	-0,048749011
45125	259,08105	-118,4	-118,39646	-0,3237173	-0,041652948	-0,049790069	-0,04875958
45125	259,28125	-118,4	-118,4809	-0,3239572	-0,041680038	-0,049809411	-0,048718061
45125	259,48145	-118,4	-118,39025	-0,32366961	-0,041534483	-0,049760744	-0,048628565
45125	259,68164	-118,4	-118,46189	-0,32433569	-0,041684479	-0,049850449	-0,048727535
