# Time;Temperature [Temperature];Heat flow [Signal  Ch 2];Heat [Signal  Ch 2];Normalized heat flow [Signal  Ch 2];Normalized heat [Signal  Ch 2]
7.182116734999999608e+03;2.000385357000000042e+01;3.666359000000000111e-03;1.132110920999999948e+01;9.165900000000000046e-04;2.830277302999999911e+00
7.184366734000000179e+03;2.000000000000000000e+01;3.665906000000000026e-03;1.132933331999999993e+01;9.164769999999999601e-04;2.832333331000000065e+00
7.240661160999999993e+03;2.000000000000000000e+01;3.654582999999999877e-03;1.153509848000000027e+01;9.136459999999999460e-04;2.883774621000000149e+00
7.298268363000000136e+03;2.000000000000000000e+01;3.642962000000000023e-03;1.174558788000000042e+01;9.107409999999999594e-04;2.936396971000000189e+00
7.319366734999999608e+03;2.000000000000000000e+01;3.638466999999999830e-03;1.182216035999999981e+01;9.096170000000000427e-04;2.955540089999999953e+00
7.324585484000000179e+03;1.999417757000000151e+01;3.637355000000000102e-03;1.184110081000000037e+01;9.093390000000000023e-04;2.960275202000000050e+00
7.328366734000000179e+03;2.000000000000000000e+01;3.636549000000000205e-03;1.185482413000000079e+01;9.091369999999999660e-04;2.963706032000000157e+00
7.358349032000000079e+03;2.000000335000000007e+01;3.630160999999999805e-03;1.196363911000000080e+01;9.075399999999999743e-04;2.990909777000000158e+00
7.360366734999999608e+03;2.000000358000000134e+01;3.629731000000000190e-03;1.197096196999999940e+01;9.074330000000000243e-04;2.992740492999999891e+00
7.364366734000000179e+03;2.000664705000000154e+01;3.628878999999999785e-03;1.198547920000000033e+01;9.072200000000000316e-04;2.996369800000000083e+00
7.368366734000000179e+03;2.000000000000000000e+01;3.628026999999999815e-03;1.199999642999999949e+01;9.070070000000000389e-04;2.999999107999999914e+00
7.384866734999999608e+03;1.999977592000000115e+01;3.624510999999999965e-03;1.205988001000000054e+01;9.061279999999999682e-04;3.014970002000000093e+00
7.401366734999999608e+03;1.999955183999999875e+01;3.620996000000000024e-03;1.211976358000000076e+01;9.052490000000000059e-04;3.029940895999999828e+00
